Date,Time,,Airline/Op,Aboard,Fatalities,Summary
1965,16,US,Trans World Airlines / Eastern Air Lines,112,4,"Midair collision at 11,000 feet. Misjudgment of altitude separation by the crew of EAL 853 because of an optical illusion created by the up-slope effect of cloud tops resulting in an evasive maneuver by the EAL 853 crew and a reactionary evasive maneuver by  the TWA 42 crew. The 707 landed at JFK despite losing 25 feet of the left wing. There were no injuries to the crew of 7 and 51 passengers aboard the 707.  Three of the 46 passengers and 1 crew member aboard  EAL 853 were killed. Misjudgment of altitude separation by the crew of the Constellation because of an optical illusion created by the up-slope effect of cloud tops, resulting in an evasive maneuver by the Constellation crew and a reactionary evasive maneuver by the Boeing crew."
1965,18,,Spantax,32,32,Mechanical component Failure
1965,15,,Military - U.S. Air Force,85,85,Accidental Crashes
1965,19,US,Air Taxi,2,2,Airframe failure after flying into adverse weather. VFR flight into adverse weather conditions.
1965,17,PH,Air Manila,21,2,
1965,22,US,Ray A. Gardner - Taxi,3,3,VFR flight into adverse weather conditions.
1966,,,Garuda  Indonesia Airlines / Garuda Indonesia Airlines,34,34,Accidental Crashes
1966,20,CO,AVIANCA,64,56,Engine Failure
1966,,HT,COHATA,35,30,Accidental Crashes
1966,08,,Air India,117,117,Loss of control
1966,10,,Military - U.S. Air Force,46,46,Engine Failure
1966,12,US,Devener Flying Service - Taxi,3,3,Loss of control
1966,17,DE,Lufthansa,46,46,Weather conditions
1966,19,JP,All Nippon Airways,133,133,Pilot Error
1966,,IN,Indian Airlines,37,37,Weather conditions
1966,18,US,Beatty Flying Service - Taxi,2,2,Accidental Crashes
1966,,IN,Indian Airlines,80,2,Accidental Crashes
1966,02,IT,Belgian International Air Services,4,4,Pilot Error
1966,20,JP,Canadian PacifiAir Lines,72,64,Accidental Crashes
1966,14,,British Overseas Airways,124,124,Pilot Error
1966,08,US,Bassett Complany - Taxi,6,6,Accidental Crashes
1966,17,US,,7,6,Aircraft shot down
1966,,GR,Trans Mediterranean Airways,5,5,Flew into Mt. Parnon.
1966,18,EG,United Arab Airlines,30,30,Accidental Crashes
1966,,PY,Servicios Americanos,2,2,Accidental Crashes
1966,18,US,Layman Weikle - Taxi,2,2,Loss of control
1966,,US,Military - U.S. Navy,11,11,Pilot Error
1966,,,Continental Air Services,2,2,Accidental Crashes
1966,20,US,American Flyers Airline,98,83,Accidental Crashes
1966,08,PE,LANSA,49,49,Pilot Error
1966,08,,Military - U.S. Army,20,20,Engine Failure
1966,21,US,Kurtzer Flying Service - Taxi,2,2,Weather conditions
1966,,JP,Military - U.S. Air Force,11,11,Accidental Crashes
1966,08,US,Zantop Air Transport,3,3,Collided with a Piper PA-23. Failure of both crews to maintain adequate lookout. One aboard the Piper killed.
1966,,,Nordair,2,2,The cargo plane cashed en route. Wreckage found three days later.
1966,11,US,McCoy Flying Service - Taxi,12,2,Engine Failure
1966,06,US,Lackey Aero Company - Taxi,4,4,Engine Failure
1966,12,PH,Philippine Air Lines,26,24,Weather conditions
1966,15,NZ,Air New Zealand,5,2,Loss of control
1966,,CL,Aeropesca Colombia,8,8,The cargo plane was never found.
1966,20,US,Alamo Airways,3,3,Accidental Crashes
1966,,PK,Military - Pakistan Air Force,10,10,Accidental Crashes
1966,18,US,Private - Mainline Aviation,4,4,Engine Failure
1966,,,Lloyd Aéreo Boliviano,3,3,"The cargo  aircraft was not being flown at the recommended altitude when it reached mountains to be crossed, nor whas it at the proper crossing point. A secondary factor was the lack of navigational aids in the area."
1966,23,US,Braniff Airlines,42,42,Pilot Error
1966,,RO,Tarom,24,24,Accidental Crashes
1966,,MX,Aeronaves de Mexico,6,6,Accidental Crashes
1966,18,US,NC Simpson - Taxi,4,4,Fatigue fracture on right wing leading to inflight separation in flight.
1966,07,US,Richland Aviation  - Taxi,6,6,Pilot Error
1966,,,Military - U.S. Marine Corps,1,0,Engine Failure
1966,18,AR,Aerovias Halcon,16,1,Accidental Crashes
1966,10,US,Alaska Coastal Airlines,9,9,Accidental Crashes
1966,00,,Britannia Airways,117,98,Accidental Crashes
1966,,,Indian Airlines,4,4,Engine Failure
1966,08,ES,Iberia Airlines,27,1,Engine Failure
1966,13,AU,Ansett ANA,24,24,Engine Failure
1966,03,CO,Avianca,2,2,Loss of control
1966,19,US,West Coast Airlines,18,18,Pilot Error
1966,,,Military - U.S. Army,32,14,While attempting a go-around the plane hit Hong Kong mountain.
1966,13,US,Petroleum Helicopter,11,11,Accidental Crashes
1966,20,US,Warsaw Aviation - Taxi,6,6,Accidental Crashes
1966,09,US,Gastonia Aviation - Taxi,2,2,Accidental Crashes
1966,22,US,Chester Airport,3,3,Pilot Error
1966,01,US,Military - U.S. Air Force,19,19,Engine Failure
1966,20,JP,All Nippon Airways,50,50,Runway overshoot or undershoot
1966,02,DE,Pan American Airways,3,3,Accidental Crashes
1966,06,US,Piedmont Airlines,3,3,Weather conditions
1966,12,YE,Aden Airways,30,30,Accidental Crashes
1966,16,,Transportno Aviatsionno Bulgaro-Soviet Obshchestvo,82,82,Weather conditions
1966,19,,Military - U.S. Air Force,25,25,Engine Failure
1966,,BR,Cruzeiro do Sul,11,9,
1966,,,Aeroflot,21,21,Weather conditions
1966,02,CO,Aerocondor de Colombia,59,17,Pilot Error
1966,19,,Flying Tiger Line,4,4,Aircraft shot down
1966,09,CO,AVIANCA,29,29,Accidental Crashes
1967,06,US,Red Bank Air Taxi,9,9,Engine Failure
1967,16,US,Channel Air Lift,3,3,Accidental Crashes
1967,,JP,Military - Japan Maritime Self Defense Force,10,10,Accidental Crashes
1967,,,Air Taxi,3,3,Disappearances
1967,04,DE,Air Ferry,2,2,Runway overshoot or undershoot
1967,,,Syrian Arab Airlines,19,1,Accidental Crashes
1967,00,US,Avanti Aviation -Air Taxi,2,2,Pilot Error
1967,,,Misrair,30,30,Accidental Crashes
1967,05,MX,Cubana de Aviacion,10,10,Terrorist Acts
1967,,CH,Swissair,4,4,Accidental Crashes
1967,12,US,Vercoa Air Service - Air Taxi,2,2,Engine Failure
1967,14,ID,Garuda Indonesia Airlines,63,22,Accidental Crashes
1967,08,HN,Sahsa Airlines,55,4,Loss of control
1967,04,PH,Philippine Air Lines,20,12,Loss of control
1967,02,LR,Varig,90,51,Pilot Error
1967,20,US,Lake Central Airlines,38,38,Loss of control
1967,,PK,Compagnie Air Transport,6,4,Accidental Crashes
1967,11,US,Trans World Airlines / Private,26,26,Loss of control
1967,16,,Military - U.S. Navy,25,25,Accidental Crashes
1967,05,US,West Coast Airlines,4,4,Loss of control
1967,,IT,Aeralpi,5,4,Weather conditions
1967,17,ZA,South African Airways,25,25,Loss of control
1967,07,US,Harvey's Flying Service - Air Taxi,2,2,Weather conditions
1967,05,US,Harold E. Bell - Air Taxi,2,2,Weather conditions
1967,00,US,Delta Air Lines,6,6,Loss of control
1967,15,US,Ace Flying Service,2,2,Accidental Crashes
1967,,PE,Caribbean Airlines,5,5,Ditched in the ocean.
1967,16,US,Lexington Air Taxi,9,9,Engine Failure
1967,11,,Military - Republiof South Korea Air Force,15,15,Weather conditions
1967,,DZ,Air Algerie,39,35,Accidental Crashes
1967,17,,Military - Imperial Iranian Air Force,23,23,Weather conditions
1967,01,CY,Globe Air,130,126,Accidental Crashes
1967,19,US,Military - U.S. Air Force,15,14,Engine Failure
1967,,CO,AVIANCA,18,17,Accidental Crashes
1967,17,PH,Pelita Air Service,21,19,Runway overshoot or undershoot
1967,,JP,Military - U.S. Navy,12,12,
1967,16,US,Greylock Airways / Private,14,3,The de Havilland and Piper collided while attempting to land at La Guardia Airport. The Piper did not reply to instructions from the tower and landed without clearance. Congested traffipattern. Inadequate spacing of traffiwere contributing factors. All three killed on the Piper.
1967,16,US,Greenbriar Airways,4,4,Weather conditions
1967,,CL,Military - Chilean Air Force,16,16,
1967,,CA,Nordair,4,4,Runway overshoot or undershoot
1967,18,,Air Canada,3,3,Loss of control
1967,21,,Air Ferry Ltd,88,88,Accidental Crashes
1967,10,,British Midland Airways,84,72,Loss of control
1967,,,Military - U.S. Air Force,10,10,Broke-up in mid air.
1967,,SA,Saudi Arabian Airlines,18,17,
1967,17,IE,Aer Turas,2,2,Loss of control
1967,,MX,Aeronaves de Mexico,4,3,Engine Failure
1967,05,BR,Military - Brazilian Air Force,25,20,Pilot Error
1967,19,,Military - U.S. Air Force,56,35,Fire
1967,,IE,Aer Lingus,3,3,An unintentional stall and incipient spin at a low altitude from which recovery was not possible.
1967,21,,Military - U.S. Air Force,7,7,Collided with a US Air Force Lockheed RF-4C Phantom II.
1967,13,US,Mohawk Airlines,34,34,Loss of control
1967,09,US,Military - U.S. Marine Corps/Military - U.S. Marine Corps,35,22,A mid-air collision occurred between the two aircraft as they attempted to land at the New River Marine Corps Air Facility located on the grounds of Camp Le Jeune.
1967,,SA,Saudi Arabian Airlines,17,16,Accidental Crashes
1967,,HK,Thai International,80,24,Pilot Error
1967,18,PH,Philippine Air Lines,21,21,Pilot Error
1967,07,,Air Madagascar,42,42,Accidental Crashes
1967,11,US,Piedmont Airlines / Private,82,82,Pilot Error
1967,10,,Vehu Akat,16,16,Accidental Crashes
1967,,,Taiwan Aviation,18,18,Accidental Crashes
1967,18,US,Hudgin Air Service,7,7,Pilot Error
1967,,NO,Military - French Air Force,11,11,Accidental Crashes
1967,,,Military - U.S. Air Force,11,11,
1967,05,,Ceskoslovenske Aerolinie,69,37,Runway overshoot or undershoot
1967,09,US,Lester C. Bush - Air Taxi,8,3,The aircraft was unable to maintain flying speed after taking off. Plane overloaded by 220 lbs.
1967,09,,Military - U.S. Air Force,23,23,Explosions on board
1967,09,PR,Inter Island Air - Air Taxi,3,2,Pilot Error
1967,07,GR,British European Airways,66,66,Terrorist Acts
1967,15,US,Bruns Air Service - Air Taxi,4,4,Loss of control
1967,,,China Airlines (Taiwan),16,16,Accidental Crashes
1967,11,BR,Sadia,25,21,Accidental Crashes
1967,08,US,Crest Airlines - Air Taxi,2,2,Accidental Crashes
1967,,,Iberia Airlines,37,37,"The aircraft descended too low and flew into the southern slope of Black Down Hill.  Descended through its assigned altitude for reasons unknown. Actress June Thorburn, 36,  killed."
1967,10,CN,Cathay PacifiAirways,127,1,Loss of control
1967,18,US,Trans World Airlines,36,1,Runway overshoot or undershoot
1967,,,Aeroflot,130,130,Accidental Crashes
1967,20,US,Trans World Airlines,82,70,Runway overshoot or undershoot
1967,12,US,Livingston Helicopter - Air Taxi,5,5,Cause undetermined.
1967,04,US,Priority Air - Air Taxi,3,3,Engine Failure
1967,14,,Military - U.S. Air Force,26,26,Accidental Crashes
1967,,,Lao Cathay Airlines,12,10,Accidental Crashes
1967,,PE,Faucett,72,72,"The plane flew into 10,500 ft. Carpish Mountain,30 miles from Tingo Maria."
1967,15,US,Private,8,7,Accidental Crashes
1967,17,US,Kauai Helicopter - Air Taxi,3,2,Loss of control
1967,15,US,Tulakes Aviaiton - Air Taxi,6,2,Pilot Error
1967,,,Military - Royal Air Force,13,13,Accidental Crashes
1967,16,US,Frontier Airlines,2,2,Loss of control
1967,13,TH,Thai Airways,31,4,Engine Failure
1967,,,Military - U.S. Air Force,11,11,Accidental Crashes
1967,08,LV,Aeroflot,51,44,Accidental Crashes
1967,12,US,Executive Air - Air Taxi,6,6,Pilot Error
1968,10,US,Imperial Comm - Air Taxi,4,3,Engine Failure
1968,16,US,Tanana Air Taxi,5,2,Pilot Error
1968,17,,Military - U.S. Marine Corps,42,42,Accidental Crashes
1968,14,US,Military - U.S. Marine Corps,19,19,Loss of control
1968,07,EG,United Arab Airlines,4,4,Loss of control
1968,,JP,Mililtary - U.S. Navy,12,12,Accidental Crashes
1968,,US,Military - U.S. Air Force,13,13,Weather conditions
1968,,,Air Comores,16,15,Accidental Crashes
1968,,,Military - U.S. Navy,12,12,Accidental Crashes
1968,,CA,Canadian PacifiAir Lines,61,1,Runway overshoot or undershoot
1968,15,,Military - Indian Air Force,98,98,Vanished without a trace over the Himalayas while en route.
1968,21,,Civil Air Transport,63,21,Pilot Error
1968,19,US,Havasu City Air - Air Taxi,3,3,Undetermined probable cause.
1968,,,Royal Air Lao,37,37,Accidental Crashes
1968,,,Aeroflot,82,82,"Cruising at flight level 260, some type of emergency developed. An abrupt descent was begun and accelerated until aerodynamiforces broke apart the plane. Cause unknown."
1968,20,,Air France,63,63,Accidental Crashes
1968,08,,Military - U.S. Air Force,49,49,Aircraft shot down
1968,19,PH,Air Manila,14,14,Weather conditions
1968,23,,Military - French Air Force,20,19,Pilot Error
1968,19,US,Viking Airways - Air Taxi,2,2,Accidental Crashes
1968,13,US,Fortaire Aviation - Air Taxi,5,3,Weather conditions
1968,10,IE,Aer Lingus,61,61,"The aircraft was believed to have gone into a spin or spiral dive with recovery at about 12,000 ft. The dive apparently caused structural damage which resulted in the aircraft plunging into St George's Channel, 10 miles east of Carnsore Point. Possible causal factors may have been metal fatigue, corrosion, flutter (vibration) or a bird strike."
1968,17,US,Ozark Air Lines / Private,51,2,Accidental Crashes
1968,10,,Military - Russian Air Force,2,2,Weather conditions
1968,,,Military - U.S. Navy,12,12,Aircraft shot down
1968,15,,British Overseas Airways,127,5,Engine Failure
1968,,CL,Ladeco,36,36,Accidental Crashes
1968,15,US,Canair Corp. - Air Taxi,4,4,Weather conditions
1968,,MX,Aerovias Rojas,18,18,Accidental Crashes
1968,,,Military - Royal Air Force,11,11,Accidental Crashes
1968,10,,Military - U.S. Army / Military - U.S. Army,26,26,"A mid-air collision occurred between the two helicopters at about 1,000 ft. altitude."
1968,18,,South African Airways,128,123,Runway overshoot or undershoot
1968,,,Aeroflot,5,5,Accidental Crashes
1968,23,US,Utility Helocopter - Air Taxi,5,5,Accidental Crashes
1968,,,Military - Pakistan Air Force,22,22,Accidental Crashes
1968,15,US,Braniff Airlines,85,85,Weather conditions
1968,12,LY,Military - Royal Air Force,11,11,"The plane's wing hit an obstruction, the plane cartwheeled and broke-up and burst into flames. The obstruction was a 45 gallon drum which had been placed about 7 feet high on a structure being used as a shower."
1968,16,,Military - U.S. Air Force,155,155,Aircraft shot down
1968,21,US,Phillips Flying Service - Air Taxi,4,4,Weather conditions
1968,16,US,Los Angeles Airways,23,23,The helicopter suddenly descended to the ground with an erratiaction of the main rotor blades and burst into flames. A faulty main rotor blade damper caused one of the rotor blades to detach for reasons undetermined and strike the fuselage.
1968,,IN,Garuda Indonesia Airlines,29,29,Accidental Crashes
1968,13,US,Houston-Beech - Air Taxi,4,3,Engine Failure
1968,00,IN,Pan American World Airways,63,6,Runway overshoot or undershoot
1968,16,ES,Rinaldo Piaggio,6,6,The aircraft flew into the side of Mt. Jaiskibel after turned in the wrong direction.
1968,,,Military Soviet  Air Force - Aeroflot,120,120,"Midair collision. Ninety-six killed on the An-12, 24 on the IL-14."
1968,07,,Military - U.S. Army,29,29,A mid-air collision between three helicopters at 900 ft. (66-16202) (66-16592) (66-16601).
1968,12,US,Purdue Airlines Inc.,27,1,"Passenger inadvertentlly opened air stair door in flight, safety chain failed and passenger fell out."
1968,,,BKS Air Transport,8,6,Loss of control
1968,,US,Red Aircraft Service - Air Taxi,4,4,Accidental Crashes
1968,,SA,Saudi Arabian Airlines,11,11,Accidental Crashes
1968,,NG,Sabena,7,7,Accidental Crashes
1968,,BR,Varig,3,3,Accidental Crashes
1968,,,Aerolineas Flecha Austral,5,5,Lost at sea.
1968,,,Military - U.S. Air Force,10,10,Accidental Crashes
1968,08,US,Mid Island Air - Air Taxi,3,3,Accidental Crashes
1968,14,IT,Aitalia,95,13,Runway overshoot or undershoot
1968,08,US,North Central Airlines / Private,15,3,Weather conditions
1968,13,DE,British Eagle International Airlines,48,48,Loss of control
1968,07,US,Piedmont Airlines,37,35,Pilot Error
1968,09,US,Los Angeles Airways,21,21,Aircraft shot down
1968,09,EG,United Arab Airlines,40,40,Ditched into the Mediterranean sea. Cause unknown.
1968,01,,Linea Aeropostal Venezolana,7,4,Accidental Crashes
1968,07,US,Island Sky Ferry - Air Taxi,2,0,Weather conditions
1968,,NO,Westwing,6,5,Weather conditions
1968,21,BG,Bulair TABSO,89,47,Runway overshoot or undershoot
1968,14,US,Far Aviation - Air Taxi / Speeds Flying - Air Taxi,9,2,Pilot Error
1968,10,FR,Air France,95,95,Accidental Crashes
1968,,,Military - U.S. Air Force,52,11,Engine Failure
1968,,,Pan African Airlines,57,57,Fire
1968,11,US,Kenai Air Service - Air Taxi,3,3,Accidental Crashes
1968,,,Military - U.S. Air Force,13,13,Accidental Crashes
1968,16,,Military - U.S. Air Force / Military -  U.S. Army,25,25,A mid-air collision between the fixed-wing aircraft and helicopter at the de Havilland C-7A prepared to land and the Boeing Vertol took off.
1968,03,US,Catalina - Vega - Air Taxi,4,4,Fire
1968,,CR,Aerovias del Valle,10,10,Accidental Crashes
1968,18,US,Augusta Aviaiton - Air Taxi,3,2,Pilot Error
1968,,,Ceskoslovenske Aerolinie,40,11,Accidental Crashes
1968,,TR,Military - Turkish Air Force,10,10,Accidental Crashes
1968,,BR,Cruzeiro,19,19,Accidental Crashes
1968,06,,Military - U.S. Air Force,23,23,Accidental Crashes
1968,17,US,Northeast Airlines,42,32,Accidental Crashes
1968,09,US,Barrow Air Service - Air Taxi,8,7,Engine Failure
1968,01,US,Japan Air Lines,107,0,Pilot Error
1968,19,US,Cable Commuter,9,9,Runway overshoot or undershoot
1968,,,Air America,28,26,Accidental Crashes
1968,13,US,Stikine Air Service - Air Taxi,5,2,Loss of control
1968,09,US,Wien Consolidated Airlines,39,39,"Broke up in severe turbulence at 11,500 feet. Failure of the right wing that was weakened by pre-existing fatigue cracks.  The turbulence was not forcast and not known to the flight crew.  Improper maintenance. Incorrect weather forcast."
1968,18,,Conquest Airways - Air Taxi,11,3,Aircraft failed to maintain flying speed during initial climb. Center of gravity aft of limits. Possible misuse of flaps.
1968,10,US,Northwest Moon - Air Taxi,3,3,Pilot Error
1968,22,,Pan American World Airways,51,51,Accidental Crashes
1968,20,US,Allegheny Airlines,47,20,Pilot Error
1968,04,US,Interior Airways,4,2,Pilot Error
1968,,US,Pan American World Airways,3,3,Loss of control
1968,,MX,Exportada De Sal S.A.,12,12,Accidental Crashes
1968,20,US,North Central Airlines,45,27,Accidental Crashes
1968,08,,MaRobertson-Miller Airlines,26,26,Accidental Crashes
1968,,MX,Servicios Aéreos Especiales,26,26,Accidental Crashes
1969,20,,China Airlines (Taiwan),24,24,Encountered extreme turbulence and downdrafts while en route.
1969,12,US,ERA Helicopter,2,2,Loss of control
1969,02,,Ariana Afghan Airlines,65,50,Runway overshoot or undershoot
1969,20,US,Allegheny Airlines,28,11,Runway overshoot or undershoot
1969,,TH,China Air Lines,24,24,Accidental Crashes
1969,19,US,Scandinavian Airlines (SAS),45,15,Loss of control
1969,,,Air America,12,12,Accidental Crashes
1969,18,US,United Air Lines,38,38,Engine Failure
1969,,,Military - U.S. Air Force,13,13,Ditched in the Pacific.
1969,06,US,Pudget Sound Air - Air Taxi,10,10,Accidental Crashes
1969,11,PH,Military - U.S. Air Force,14,13,Inadvertent contact with the water during low-level flight over open ocean while searching for survivors.
